id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_arm_min_pnl_pct,post_arm_min_pnl_at,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
15,,ONTUSDT,LONG,CLOSED,0.0595,0.0596,0.0596,292.93295594768097,20.0,5858.659118953619,98464.85914207764,STRONG_BUY,0.2753,0.1195,60.8,54.83,19.5723,18.981,0.1896,0.19,BULLISH,0.1281,0.0673,39.3513,37.983,66.8,65.7,75.0,0.1134,60.1,48.4,False,False,False,False,False,True,False,,,True,1.3326,0.5987,77.5,10.0,90.0,0.5913,3.0,STRONG_BULL,STRONG_BULL,,0.2612,23.13114904334252,13.221660800663404,0.4217,-0.1858,-1.9e-05,-0.2675,0.4216,0.1339,0.0307,2026-05-20T06:28:02.250316,0.07799159663866029,75112431.7314,,0.2935,2026-05-20T06:06:58.142167,-0.594,,,,,,,2.6363966035291284,2.640827522190522,5.27722412571965,4.5692617884883955,0.07799159663866029,0.2459831932773206,-0.5939747899159575,0.0597,0.0595,0.0,0.3242,0.2052,2026-05-20T06:28:02.250269,2026-05-20T06:06:58.146388,-0.2418,RECOVERED,1,0.5,,True,,False,,,,1.0,PAIR_60-65_18-22,False,-0.5939747899159575,,0,,0.1569,0.2052,True,0.0598,0.059,2026-05-20T06:28:17.090707,2026-05-20T06:48:19.260860,0.4142,-0.9303,0.24,20.27,13.25,-0.4261,-0.7623,0.4142,8.18,-0.2581,14.29,-0.5942,0.07799159663866029,2026-05-20T06:28:02.256290,13.25,-0.4261,,,,0.0781,0.0781,-0.09,-0.5942,-0.2581,,,,,,,2026-05-20T06:29:06.559762,0.0781,2026-05-20T06:29:08.577289,0.0781,2026-05-20T06:29:08.577289,0.0781,2026-05-20T06:29:41.844859,0.0781,2026-05-20T06:29:41.844859,0.0781,2026-05-20T06:29:46.885897,0.0781,2026-05-20T06:30:11.199095,0.0781,False,,,,False,,,,,,,,,,,,,2026-05-20T05:54:33,2026-05-20T06:28:02.262524,BREAKEVEN_EXIT_L1,TAKER_FALLBACK,TAKER,True,
14,,ONTUSDT,LONG,CLOSED,0.0592,0.0593,0.0593,290.96696295474356,20.0,5819.3392590948715,98299.64964687283,STRONG_BUY,0.1896,0.0943,58.03,58.94,19.0541,18.9025,0.1725,0.1728,BULLISH,0.1077,0.0869,38.0108,36.6839,65.9,63.7,78.2,0.1178,59.7,48.4,False,False,False,False,False,True,False,,,True,1.2633,0.521,77.5,7.5,80.0,0.1516,2.0,STRONG_BULL,STRONG_BULL,,0.2557,21.503064976452187,14.031887045691697,0.4289,-0.2578,-1.9e-05,-0.3648,0.3472,0.1336,0.0286,2026-05-20T05:49:18.823512,,75610267.7353,,0.2522,,,,,,,,,1.0474810666370769,2.6231261508268013,3.6706072174638784,6.159357747223003,0.10584290540539851,0.27468581081080873,-0.06299999999999999,0.0594,0.0592,0.0,0.3406,0.2838,2026-05-20T05:49:18.823467,2026-05-20T05:47:17.330397,0.0039,NEVER,1,0.5,,True,,False,,,,1.0,,False,,,0,,0.1725,0.2838,False,0.0598,0.0592,2026-05-20T06:28:17.090707,2026-05-20T05:49:52.777588,0.9505,-0.063,38.97,0.56,,,0.6127,,,,,,0.10584290540539851,2026-05-20T05:49:18.830577,,,,,,0.2748,0.1059,0.2748,0.4438,0.2748,,,,,,,2026-05-20T05:52:52.153645,0.1059,2026-05-20T05:52:50.127325,0.1059,2026-05-20T05:52:52.153645,0.1059,2026-05-20T05:51:20.005432,0.1059,2026-05-20T05:51:21.021648,0.1059,2026-05-20T05:56:37.887440,0.2748,2026-05-20T05:52:52.153645,0.1059,False,,,,False,,,,,,,,,,,,,2026-05-20T05:47:06,2026-05-20T05:49:18.833265,BREAKEVEN_EXIT_L1,MAKER,TAKER,True,
13,,ENJUSDT,LONG,CLOSED,0.04583,0.04561,0.0456,290.96696295474356,20.0,5819.3392590948715,126976.63668110127,STRONG_BUY,0.4582,0.154,64.06,61.5,17.0502,16.355,0.242,0.2426,BULLISH,0.2139,0.0869,38.0108,36.6839,65.9,63.7,78.2,0.1178,59.7,48.4,False,False,False,False,False,True,False,,,True,1.2633,0.6095,77.5,7.5,87.9,0.6952,3.0,STRONG_BULL,STRONG_BULL,,0.2557,29.234567595736404,17.13711371896659,0.5052,-0.056,-1.9e-05,0.0245,0.5702,0.1336,0.0286,,,91468272.60143,,0.2598,2026-05-20T05:48:45.273661,-0.439,,,2026-05-20T05:55:04.194594,-0.5916,,,2.618702666592692,2.6061319795612627,5.224834646153955,-33.15969471599686,-0.5698188959197139,0.0,-0.6788686449923619,0.04585,0.04583,0.0,,,,2026-05-20T05:56:16.436861,-0.2459,ENDED_NEG,1,0.5,,False,,False,,,,1.0,,False,-0.4389591970325123,,0,,-0.1214,-0.2579,True,0.04561,0.04467,2026-05-20T05:56:39.548055,2026-05-20T06:31:41.065050,-0.57,-2.6211,0.0,35.03,0.01,-0.57,-2.3374,0.0,0.01,-0.57,12.13,-1.2028,,,0.01,-0.57,,,,-0.8537,-0.8101,-0.941,-1.0064,-1.901,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,-0.2209,4.11,-0.3735,3.08,2026-05-20T05:47:04,2026-05-20T05:56:39.217925,EMA13_CROSS_EXIT L1,TAKER_FALLBACK,TAKER,True,
12,,ENJUSDT,LONG,CLOSED,0.04583,0.04592,0.04595,283.1167220970023,20.0,5662.334441940046,123550.82788435623,STRONG_BUY,0.334,0.1235,60.41,60.88,15.5455,15.307,0.237,0.2375,BULLISH,0.1587,0.1116,35.3007,32.3809,80.2,78.0,79.2,0.1157,61.6,48.4,False,False,False,False,False,True,False,,,True,1.7476,0.7296,80.0,15.0,75.7,0.2386,3.0,BULL_EXHAUSTED,STRONG_BULL,,0.2444,27.505196185439264,18.859580354149287,0.5337,-0.1182,0.0001,-0.1253,0.4869,0.2941,0.0399,2026-05-20T05:45:35.496118,,91398822.41789,,0.2557,,,,,,,,,2.5480504988730206,2.5530543074023373,5.101104806275358,6.018469703316678,0.10628954833078726,0.23714924721797373,-0.2426696487017251,0.04598,0.04583,0.0,0.2999,0.4035,2026-05-20T05:45:44.846529,2026-05-20T05:42:57.967957,-0.0215,RECOVERED,1,0.5,,True,,False,,,,1.0,,False,,,0,,0.1696,0.4035,True,0.04593,0.04475,2026-05-20T05:46:26.587243,2026-05-20T06:31:21.900505,0.1282,-2.4465,0.01,44.93,9.16,-0.6137,-2.4247,0.1282,4.74,-0.2209,2.7,-0.5046,0.10628954833078726,2026-05-20T05:46:25.861235,10.18,-0.5919,,,,-0.09,-0.33,-0.2427,-1.0064,-1.3119,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-20T05:39:37,2026-05-20T05:46:25.863768,BREAKEVEN_EXIT_L1,TAKER_FALLBACK,TAKER,True,
11,,INJUSDT,LONG,CLOSED,5.032,5.057,5.051,283.1167220970023,20.0,5662.334441940046,1125.2651911645562,STRONG_BUY,0.2239,0.0817,61.42,50.79,20.4846,20.0627,0.3247,0.3257,BULLISH,0.0931,0.1104,35.3007,32.3809,79.9,78.0,79.2,0.1135,61.3,48.4,False,False,False,False,False,True,False,,,True,1.5521,0.83,82.5,15.0,72.8,0.422,2.0,BULL_EXHAUSTED,BULL_EXHAUSTED,,0.2431,28.743676670339568,16.891994466715378,0.4635,0.2244,0.0001,0.4539,0.4693,0.2833,0.038,2026-05-20T05:40:17.119589,,82441545.9921,,0.2705,,,,,,,,,2.5480504988730206,2.5607097322736223,5.108760231146643,23.022869547967662,0.4065967806041407,0.4065967806041407,-0.1297277424483263,5.057,5.032,0.0,0.6873,0.6752,2026-05-20T05:40:39.522494,2026-05-20T05:39:40.979867,0.463,NEVER,1,0.5,,True,,False,,,,1.0,PAIR_60-65_18-22,False,,,0,,0.7069,0.6752,False,5.096,5.021,2026-05-20T06:02:44.075982,2026-05-20T06:25:25.898536,1.1819,-0.3086,22.07,44.77,,,-0.2291,,30.15,0.6254,9.49,0.2677,0.3072774244832984,2026-05-20T05:40:39.510874,,,,,,0.4664,0.4466,0.4863,0.7844,0.5459,,,,,,,2026-05-20T06:04:49.766147,0.7248,2026-05-20T05:43:03.291103,0.3671,2026-05-20T06:01:27.922401,0.7049,2026-05-20T05:43:03.291103,0.3671,2026-05-20T06:04:48.752945,0.7248,2026-05-20T05:47:52.619319,0.3075,2026-05-20T05:47:56.678987,0.228,False,,,,False,,,,,,,,,,,,,2026-05-20T05:37:15,2026-05-20T05:40:39.533490,FAST_EXIT L2,TAKER_FALLBACK,TAKER,True,
10,,TONUSDT,LONG,CLOSED,1.9601,1.964,1.9643,283.1167220970023,20.0,5662.334441940046,2888.798756155322,VERY_STRONG,0.3611,0.1162,62.24,53.51,27.9109,27.7265,0.2146,0.215,BULLISH,0.145,0.1057,35.3007,32.3809,78.4,78.0,79.2,0.1086,60.6,48.4,False,False,False,False,False,True,False,,,True,1.4145,0.7013,80.0,15.0,83.0,0.1844,3.0,BULL_EXHAUSTED,STRONG_BULL,,0.238,32.074134584320085,17.15401401925715,0.4152,-0.1073,0.0001,-0.1976,0.4823,0.2405,0.0334,2026-05-20T06:08:56.042521,,176537154.94473,,0.2653,,,,,,,,,2.5480504988730206,2.5531203406900733,5.101170839563094,6.165144309442702,0.10887990408652692,0.22106856793020735,-0.5489536248150552,1.9662,1.9601,0.0,0.2768,0.1951,2026-05-20T06:09:07.446867,2026-05-20T05:47:25.502687,-0.1742,RECOVERED,1,0.5,,True,,False,,,,1.0,,False,,,0,,0.1651,0.1951,True,1.9802,1.9529,2026-05-20T06:41:37.704712,2026-05-20T06:48:34.361661,0.9355,-0.4573,32.3,39.25,34.03,-0.2124,-0.0492,0.9355,16.72,0.16,12.66,-0.2073,0.10887990408652692,2026-05-20T06:09:19.152437,39.1,-0.4012,,,,0.0375,0.0324,-0.0543,0.0171,0.5987,,,,,,,2026-05-20T06:42:09.987440,0.2977,2026-05-20T06:09:40.963889,0.0477,2026-05-20T06:20:29.997928,0.0375,2026-05-20T06:20:29.997928,0.0375,2026-05-20T06:20:29.997928,0.0375,2026-05-20T06:42:08.982678,0.6855,2026-05-20T06:20:29.997928,0.0375,False,,,,False,,,,,,,,,-0.3807,9.83,-0.4011,7.79,2026-05-20T05:35:54,2026-05-20T06:09:19.155035,BREAKEVEN_EXIT_L1,TAKER_FALLBACK,TAKER,True,
9,,EDENUSDT,LONG,CLOSED,0.0813,0.08079,0.08092,297.94437218139063,20.0,5958.887443627813,73295.04850710717,STRONG_BUY,0.2725,0.2051,53.34,47.75,17.0029,16.7257,0.444,0.446,BULLISH,0.088,0.026,18.232,17.8932,54.6,60.7,56.3,0.1276,49.0,48.9,False,False,False,True,False,False,,,,True,0.7199,0.6729,65.0,20.0,59.6,0.2771,2.0,HEALTHY_BULL,HEALTHY_BULL,,0.0001,24.714669308403973,16.26967292121112,1.8894,-0.7892,7.7e-05,-0.8821,0.7833,0.0426,-0.0132,,,552732037.75121,,-0.0032,,,,,2026-05-20T02:29:15.731032,-0.6408,,,1.0725997398530065,2.664678136000135,3.7372778758531418,-41.11775261447755,-0.6900239852398483,0.0,-0.6900239852398483,0.0813,0.0813,0.0,,,,2026-05-20T02:29:15.749529,-0.2331,ENDED_NEG,1,0.5,,True,,False,,,,1.0,,False,,,0,,-0.2331,0.082,False,0.08173,0.07907,2026-05-20T02:35:20.391978,2026-05-20T02:43:25.552634,0.4659,-2.8059,6.08,14.16,32.19,-2.1294,-1.4037,0.0,32.68,-2.2401,,,,,32.19,-2.1294,,,,-0.7149,-0.9855,-0.3459,-2.154,-2.0802,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-20T02:28:10,2026-05-20T02:29:15.752609,STOP_LOSS_WIDE L1,MAKER,TAKER,True,
8,,FIDAUSDT,LONG,CLOSED,0.02224,0.02231,0.02229,300.0,20.0,6000.0,269784.1726618705,STRONG_BUY,0.5368,0.2956,64.47,42.34,15.1727,15.0617,1.292,1.309,BULLISH,0.2712,0.0211,18.257,18.2987,53.7,54.2,37.9,0.1316,48.2,48.9,False,True,False,True,False,False,,,,True,0.8063,0.9544,65.0,17.5,100.0,0.111,2.0,HEALTHY_BULL,HEALTHY_BULL,,-0.0288,28.88526199880878,20.654054185332537,1.1257,0.2999,5.6e-05,0.6632,1.7611,0.0443,-0.0168,,,52988649.82199,,-0.0288,,,,,,,,,2.6999999999999997,2.7084982014388483,5.408498201438848,13.476393884892252,0.22460656474820423,0.22460656474820423,-0.09000000000000001,0.02231,0.02224,0.0,2.62,1.1862,2026-05-20T02:12:54.594569,2026-05-20T02:12:33.379616,2.3572,NEVER,1,0.5,,True,,False,,,,1.0,,False,,,0,,2.6636,1.1862,False,0.02342,0.02207,2026-05-20T02:52:28.770259,2026-05-20T02:39:59.302496,5.2158,-0.8544,39.57,27.08,,,2.2032,,,,42.89,3.7769,,,,,,,,1.0341,0.7194,2.7427,0.4496,0.7643,,,,,,,2026-05-20T02:43:10.413370,0.2697,2026-05-20T02:43:10.413370,0.2697,2026-05-20T02:43:11.420927,0.1348,2026-05-20T02:43:11.420927,0.1348,2026-05-20T02:43:11.420927,0.1348,2026-05-20T02:43:11.420927,0.1348,2026-05-20T02:43:11.420927,0.1348,False,,,,False,,,,,,,,,,,,,2026-05-20T02:12:31,2026-05-20T02:12:54.605022,FAST_EXIT L1,TAKER_FALLBACK,TAKER,True,
7,,EDENUSDT,LONG,CLOSED,0.0817,0.0812,0.08123,300.0,20.0,6000.0,73439.41248470012,STRONG_BUY,0.2221,0.2954,53.41,49.46,16.4157,16.2247,0.5624,0.5655,BULLISH,0.2846,0.0211,18.257,18.2987,53.7,54.2,37.9,0.1316,48.2,48.9,False,True,False,True,False,False,,,,True,0.8063,0.8096,65.0,17.5,59.7,0.191,2.0,HEALTHY_BULL,HEALTHY_BULL,,-0.0288,26.76668540284916,18.257541634307387,1.8773,-0.8798,5.6e-05,-1.1251,0.9456,0.0443,-0.0168,,,549750356.48173,,-0.0288,,,,,,,,,2.6999999999999997,2.6834761321909424,5.383476132190943,-42.103182374541035,-0.7017197062423506,0.0,-0.7017197062423506,0.0817,0.0817,0.0,,,,2026-05-20T02:13:02.349515,0.244,NEVER,1,0.5,,True,,False,,,,1.0,,False,,,0,,0.244,1.5685,False,0.0825,0.07905,2026-05-20T02:23:55.698998,2026-05-20T02:43:26.567355,0.8892,-3.3336,10.89,30.4,29.09,-2.3544,-2.5135,0.0,29.09,-2.3544,39.71,-2.1953,,,29.09,-2.3544,,,,-0.9468,-0.5796,-1.0325,-0.6286,-3.0276,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-20T02:12:10,2026-05-20T02:13:02.353898,STOP_LOSS_WIDE L1,TAKER_FALLBACK,TAKER,True,
6,,DASHUSDT,LONG,CLOSED,42.44,42.18,42.2,300.0,20.0,6000.0,141.3760603204524,STRONG_BUY,0.4786,0.2205,64.08,65.11,20.8032,20.3043,0.3023,0.3032,BULLISH,0.2878,0.0283,18.2667,18.2879,53.3,56.3,40.2,0.1431,48.2,48.9,False,True,False,True,False,False,,,,True,0.8881,1.5618,57.5,27.5,85.0,0.4989,4.0,HEALTHY_BULL,CHOPPY_WEAK,,-0.0479,33.42530052916279,19.093410937369754,0.4495,-0.1211,5.6e-05,-0.0846,0.7051,0.0572,-0.0166,,,33313883.93,,-0.0416,2026-05-20T02:41:52.784586,-0.5375,,,2026-05-20T02:42:13.756580,-0.6552,,,2.6999999999999997,2.6834590009425074,5.383459000942507,-42.14123468425986,-0.7023539114043309,0.12196866163997036,-0.7023539114043309,42.53,42.44,0.0,,,,2026-05-20T02:42:14.606347,-0.3425,ENDED_NEG,1,0.5,,True,,False,,,,1.0,PAIR_60-65_18-22,False,-0.5610414703110174,,0,,-0.3425,-0.1019,True,42.53,42.15,2026-05-20T03:21:09.749346,2026-05-20T02:46:01.975357,0.1221,-0.7733,38.92,3.79,21.73,-0.6319,-0.0193,0.0,,,21.73,-0.6319,,,21.73,-0.6319,,,,-0.6791,-0.5377,-0.4906,-0.3963,-0.5141,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-20T02:41:53.701417,-0.561,,,2026-05-20T02:42:08.809590,-0.5375,-0.3491,27.53,-0.3491,27.53,2026-05-20T02:02:42,2026-05-20T02:42:14.609265,STOP_LOSS_WIDE L1,TAKER_FALLBACK,TAKER,True,
5,,NEARUSDT,SHORT,CLOSED,1.588,1.586,1.585,300.0,20.0,6000.0,3778.337531486146,STRONG_BUY,0.352,0.0984,33.36,39.42,25.1826,23.3469,0.1763,-0.176,BEARISH,-0.1435,-0.0474,18.8138,18.3651,40.1,37.9,63.2,0.1344,43.9,48.2,True,False,False,False,False,False,,,,True,0.7682,0.8214,17.5,75.0,10.5,1.8357,5.0,HEALTHY_BEAR,CHOPPY_WEAK,,-0.0995,8.308158375496548,24.302936907922266,0.3597,-0.4019,5.6e-05,-0.6885,-0.3929,-0.0956,-0.0378,2026-05-20T02:19:13.221210,0.06300125944584394,165506506.65,,-0.0128,,,,,,,,,1.08,2.6965994962216624,3.7765994962216625,3.7800755667506363,0.06300125944584394,0.3150037783375318,-0.5670050377833756,1.588,1.582,0.0,0.3496,-0.1424,2026-05-20T02:19:14.408884,,,ENDED_NEG,1,0.5,,True,,False,,,,1.0,,False,-0.4410037783375318,,0,,-0.0057,-0.2071,True,1.591,1.581,2026-05-20T02:34:49.986997,2026-05-20T03:00:10.212395,0.3778,-0.2519,13.74,39.08,,,-0.063,,44.91,-0.063,43.88,0.0,0.06300125944584394,2026-05-20T02:21:05.590641,,,,,,0.1259,0.1259,0.0,-0.126,0.1889,,,,,,,2026-05-20T03:03:15.958179,0.1259,2026-05-20T03:03:14.952761,0.1259,2026-05-20T03:03:15.958179,0.1259,2026-05-20T03:03:16.963997,0.1259,2026-05-20T03:03:16.963997,0.1259,2026-05-20T03:03:18.976254,0.1259,2026-05-20T03:03:16.963997,0.1259,False,,,,False,,,2026-05-20T02:19:13.254320,0.252,,,2026-05-20T02:20:31.464945,0.252,-0.315,2.06,,,2026-05-20T01:49:07,2026-05-20T02:21:05.598006,BREAKEVEN_EXIT_L1,MAKER,TAKER,True,
