id,binance_order_id,backstop_algo_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_ema_gap_8_13,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,pattern_cell_source,pattern_fixed_tp_pct,pattern_fixed_sl_pct,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,entry_pair_rank,entry_pair_age_days,entry_br_r72,entry_br_above,entry_br_eff,entry_br_off24h,entry_br_door,spike_rsi_max,spike_armed,belock_t15_min,belock_tr15,belock_t20_min,belock_tr20,belock_t30_min,belock_tr30,entry_desired_notional,entry_liquidity_cap_notional,liquidity_capped,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,entry_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_lev_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,hard_tp_shadow_leash_pnl,hard_tp_shadow_leash_fired,hard_tp_shadow_ladder_pnl,hard_tp_shadow_ladder_fired,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_arm_min_pnl_pct,post_arm_min_pnl_at,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,phantom_ema13_cross_pnl,phantom_ema13_cross_at,phantom_trail_suppress_pnl,phantom_trail_suppress_at,entry_gap_expand_marginal,entry_strategy,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,shadow_tight_pnl,shadow_tight_reason,shadow_tight_min,shadow_wide_pnl,shadow_wide_reason,shadow_wide_min,shadow_tierA_pnl,shadow_tierA_reason,shadow_tierA_min,shadow_tierB_pnl,shadow_tierB_reason,shadow_tierB_min,shadow_strpk_pnl,shadow_strpk_reason,shadow_strpk_min,shadow_strpk04_pnl,shadow_strpk04_reason,shadow_strpk04_min,shadow_strpk03_pnl,shadow_strpk03_reason,shadow_strpk03_min,shadow_stren_pnl,shadow_stren_reason,shadow_stren_min,shadow_strpk_signed_pnl,shadow_strpk_signed_reason,shadow_strpk_signed_min,shadow_peak_stretch,shadow_peak_stretch_at_close,shadow_atr05_pnl,shadow_atr05_min,shadow_atr10_pnl,shadow_atr10_min,shadow_atr15_pnl,shadow_atr15_min,shadow_cap025_pnl,shadow_cap025_min,shadow_cap035_pnl,shadow_cap035_min,shadow_cap050_pnl,shadow_cap050_min,shadow_arm035_pnl,shadow_arm035_min,shadow_arm040_pnl,shadow_arm040_min,runner_peak_stretch,runner_trail_bound,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
76,,,DOGEUSDT,LONG,CLOSED,0.0916,0.09087,0.09122,908.0195302747281,20.0,18160.390605494562,198257.53936129433,STRONG_BUY,0.6839,0.1586,0.2651,64.29073871072515,66.03,29.33700311415015,28.5774,0.1137,0.1139,BULLISH,0.2692,0.0389,23.246,23.5791,60.1,59.6,57.7,0.1373,51.7,51.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1.0,0.6902547760883975,0.0,0.0,82.1,0.7596,2.0,HEALTHY_BULL,CHOPPY_WEAK,,0.0931,28.998870448096547,12.66282117490141,0.570368455845917,0.242,,0.2576,0.5385,0.0551,-0.0225,,,1600221132.23698,5,,19.33,66.4,0.133,-1.95,,,False,,,,,,,18160.390605494562,500000.0,False,,0.0664,,,,,,,,,3.268870308989021,8.107048170792368,11.375918479781388,-156.10392221352515,-0.8595846069868934,0.3625725982532767,-0.8595846069868934,0.09199,0.0916,0.0,,,,,,NEVER,1,0.4,,False,,-0.0764,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.5754,-0.1388,True,,,,,0.09177,0.09022,2026-08-22T13:53:18.694655,2026-08-22T14:07:17.543535,0.1226,-1.5696,18.43,32.41,0.02,-0.6307,-1.122,0.0,1.86,-0.8381,32.29,-1.4276,,,0.02,-0.6307,,,,,,BULLRUN_LONG,2026-08-22T13:34:53.937911,-0.6307,,,,-0.6525,-0.8709,-0.8163,-0.2595,-0.8818,,,,,,,,,,,,,,,,,,,,,-1.122,window,,,,,,,,,,,-1.122,window,,,,,,,,-1.122,window,,,,,,,-1.122,,-1.122,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T13:00:26,2026-08-22T13:34:51.441670,BR_STOP_LOSS,MAKER,TAKER,True,
75,,,1000SHIBUSDT,LONG,CLOSED,0.005543,0.005499,0.005501,1634.9164963630092,20.0,32698.329927260183,5899031.197412986,VERY_STRONG,0.5683,0.2008,0.2369,64.29,64.79,23.3504,23.4529,0.2144,0.2149,BULLISH,0.2768,0.0662,21.9101,21.6845,65.0,63.8,55.4,0.162,51.3,49.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.5707,0.7774,91.1,6.7,89.0,-0.1025,4.0,HEALTHY_BULL,HEALTHY_BULL,,0.0145,23.843665172663798,15.238576147235475,0.5879,-0.3058,0.000201,-0.4876,0.6541,0.1598,-0.0719,,,213750629.430198,28,1930.2,,,,,,,False,,,,,,,32698.329927260183,213750.62943019802,False,,0.0911,2026-08-22T12:58:11.778461,-0.8293,,,2026-08-22T12:58:11.778461,-0.8293,,,14.714248467267081,14.597447649558307,29.311696116825388,-288.8690688029954,-0.8834367670936273,0.1263918455709879,-0.8834367670936273,0.005555,0.005543,0.0,,,,2026-08-22T12:58:30.035353,-0.3621,ENDED_NEG,1,0.4,,False,,-0.0901,False,,,,2.0,1.0,UNMATCHED,True,-0.5949143063323155,,0,,-0.3621,-0.1797,True,,,,,0.005518,0.005466,2026-08-22T13:26:48.839787,2026-08-22T13:21:03.489125,-0.541,-1.4791,28.31,22.56,27.47,-0.6132,-0.974,0.0,38.24,-1.0462,38.24,-1.0462,,,28.69,-0.7755,-0.7752408443081336,2026-08-22T12:55:45.057399,,,True,MOMENTUM,2026-08-22T13:25:58.200461,-0.6132,,,,-0.8838,-0.956,-1.3348,-1.0101,-0.8297,,,,,,,,,,,,,,,,,,,,,-0.974,window,,,,,,,,,,,-0.974,window,,,,,,,,-0.974,window,,,,,,,-0.974,,-0.974,,,,,,,,,,,,,,0.3401778626490933,,False,,,,False,,,2026-08-22T12:58:08.170939,-0.8293,2026-08-22T12:58:24.377053,-0.7933,,,0.0903,3.99,-0.7752,13.97,2026-08-22T12:21:36,2026-08-22T12:58:30.039349,STOP_LOSS L1,TAKER_FALLBACK,TAKER,True,
74,,,FETUSDT,LONG,CLOSED,0.1639,0.1656,0.1657,1354.031398453244,20.0,27080.62796906488,165226.52818221404,STRONG_BUY,0.4362,0.1003,0.1838,57.82,54.04,19.3245,20.6179,0.1301,0.1303,BULLISH,0.1609,0.0506,21.05,20.5805,62.5,57.4,58.2,0.1838,50.5,49.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.7094,0.5943,82.2,11.1,85.5,-1.2934,5.0,HEALTHY_BULL,HEALTHY_BULL,,-0.0559,21.128577828755617,20.093700735460928,0.7098,-0.2046,0.000197,-0.4068,0.415,0.1864,-0.0787,2026-08-22T12:11:31.054566,0.09295607077487643,101091981.4281,50,1315.2,,,,,,,False,0.8,0.093,0.8,0.093,2.29,0.1539,27080.62796906488,101091.9814281,False,,-0.0072,,,,,,,,,12.186282586079196,12.31268088013859,24.498963466217788,256.38613444354723,0.9467510677242265,1.251677852348998,-0.333941427699807,0.1661,0.1639,0.0,0.9818,0.8197,2026-08-22T12:17:35.966850,2026-08-22T12:11:03.284058,0.069,NEVER,1,0.4,,True,,0.1834,False,,,,2.5,1.0,UNMATCHED,True,,,0,,0.6828,0.8197,False,1.0017,True,1.0,True,0.1671,0.1636,2026-08-22T12:25:29.207344,2026-08-22T13:02:07.593215,1.8624,-0.273,7.83,44.47,43.7,0.093,-0.029,0.3981,42.61,0.2761,,,,,43.7,0.093,,,,,True,MOMENTUM,,,,,,0.9472,1.2523,1.1913,0.8252,1.1913,2026-08-22T12:14:07.057111,,2026-08-22T12:17:35.269392,,,,2026-08-22T13:01:05.022347,0.093,2026-08-22T13:01:06.048046,0.093,2026-08-22T13:01:06.048046,0.093,2026-08-22T13:01:06.048046,0.093,2026-08-22T13:01:06.048046,0.093,2026-08-22T13:01:23.338477,0.032,2026-08-22T13:01:21.306422,0.093,-0.029,window,,,,,,,,,,,-0.029,window,,,,,,,,-0.029,window,,,,,,1.0343,-0.029,,-0.029,,,,,,,,,,,,,,0.9745195192783631,,False,,,,False,,,,,,,,,,,,,2026-08-22T12:10:43,2026-08-22T12:17:39.604945,HARD_TP_LADDER L1,TAKER_FALLBACK,TAKER,True,
73,,,LTCUSDT,LONG,CLOSED,51.64,51.77,51.79,2256.7189974220737,20.0,45134.37994844148,874.0197511317094,STRONG_BUY,0.164,0.0611,0.0725,57.38,54.98,19.7661,20.1052,0.1836,0.184,BULLISH,0.0673,0.0506,21.05,20.5805,62.5,57.4,58.2,0.1838,50.5,49.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.7094,0.6353,82.2,11.1,89.0,-0.3391,3.0,HEALTHY_BULL,CHOPPY_FLAT,,-0.0559,21.00379329572652,15.411175601382377,0.4018,-0.2098,0.000197,-0.3241,0.3179,0.1864,-0.0787,2026-08-22T13:00:00.611950,-0.01257552285050515,199420020.44,29,2417.2,,,,,,,False,,,,,,,45134.37994844148,199420.02044,False,,0.0787,2026-08-22T13:01:04.846355,-0.09,,,2026-08-22T13:01:24.112850,-0.1868,,,20.310470976798666,20.36160113223987,40.67207210903854,72.95049553808592,0.1616295507358686,0.5681080557707132,-0.3416295507358686,51.98,51.64,0.0,0.5064,-0.0359,2026-08-22T13:08:20.533399,2026-08-22T13:03:25.400071,-0.3239,ENDED_NEG,1,0.4,,True,,0.2329,False,,,,2.5,1.0,UNMATCHED,False,-0.3029173121611143,,0,,-0.0624,0.1584,True,,,,,52.22,51.65,2026-08-22T13:57:58.208108,2026-08-22T13:37:03.882252,1.0332,-0.0706,44.7,23.79,23.47,0.0262,1.0332,0.5297,23.47,0.0262,23.47,0.0262,,,23.47,0.0262,,,,,False,MOMENTUM,2026-08-22T13:26:01.248546,0.4522,,,,0.2198,0.2973,0.1036,0.2973,0.2586,2026-08-22T13:08:18.294647,0.1809856700232389,,,,,2026-08-22T13:27:13.173342,0.336,2026-08-22T13:27:13.173342,0.336,2026-08-22T13:27:21.272098,0.3554,2026-08-22T13:27:19.249390,0.3167,2026-08-22T13:27:25.319998,0.2779,2026-08-22T13:27:33.397543,0.2779,2026-08-22T13:27:25.319998,0.2779,0.2797,trailing,1.37,,,,,,,,,,0.3941,stretch,1.1,,,,,,,0.0262,ema13,10.72,,,,0.4638,0.5064,1.0332,,1.0332,,,,,,,,,,,,,,0.4926580768867644,atr,False,,,,False,,,2026-08-22T13:00:00.638303,-0.0126,2026-08-22T13:00:16.062928,0.0068,,,-0.1481,25.2,,,2026-08-22T12:10:22,2026-08-22T13:13:16.228370,RUNNER_TRAIL,TAKER_FALLBACK,TAKER,True,
72,,,SOLUSDT,LONG,CLOSED,94.529,93.63,93.65,960.2898073352026,20.0,19205.79614670405,203.17358849352107,STRONG_BUY,0.0679,0.1045,0.0249,55.07909295369699,51.52,21.682948256974377,22.7058,0.374,0.3754,BULLISH,0.0812,0.0225,20.1993,21.3448,53.6,49.2,42.1,0.2063,51.6,49.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,0.706,0.8062094195832047,42.2,51.1,76.2,-1.0228,3.0,HEALTHY_BULL,HEALTHY_BEAR,,-0.216,20.45935856329402,24.20500138770264,0.672999442958932,-0.4216,,-0.4682,0.5054,0.119,-0.0468,,,4413530239.8125,4,,20.03,68.4,0.139,-1.99,,,False,,,,,,,19205.79614670405,500000.0,False,,-0.2567,,,,,,,,,3.4570433064067294,8.560414390791768,12.017457697198498,-194.67051375287411,-1.0136029366649397,0.0,-1.0136029366649397,94.529,94.529,0.0,,,,,,NEVER,1,0.4,,False,,-0.0011,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.4541,-0.142,True,,,,,93.99,91.33,2026-08-22T10:00:02.345638,2026-08-22T10:23:17.732611,-0.6332,-3.4471,10.44,33.7,0.0,-1.014,-1.9979,0.0,17.23,-1.7545,23.2,-2.347,,,0.0,-1.014,,,,,,BULLRUN_LONG,2026-08-22T09:49:35.959366,-1.014,,,,-0.7072,-0.7813,-0.8236,-1.5324,-2.8336,,,,,,,,,,,,,,,,,,,,,-1.9979,window,,,,,,,,,,,-1.9979,window,,,,,,,,-1.9979,window,,,,,,,-1.9979,,-1.9979,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T09:22:37,2026-08-22T09:49:35.439196,BR_STOP_LOSS,MAKER,TAKER,True,
71,,,1000PEPEUSDT,LONG,CLOSED,0.0044612,0.0044116,0.0044137,1125.4528380558668,20.0,22509.056761117336,5045516.17527063,STRONG_BUY,2.2937,0.5018,0.8652,65.86051292117624,79.54,32.81051417401677,32.6646,0.2455,-0.2449,BULLISH,0.9632,0.0284,16.828,17.704,50.7,54.1,53.6,0.2195,66.6,65.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,0.8655,1.1132991246005997,77.8,15.6,75.3,0.1459,1.0,CHOPPY_WEAK,CHOPPY_WEAK,,0.213,33.95685343639359,16.458868935506946,1.268444116375379,2.1661,,3.4711,1.1231,-0.0412,0.4695,,,1001280072.8898892,9,,22.28,70.5,0.163,-1.14,,,False,,,,,,,22509.056761117336,500000.0,False,,0.217,,,,,,,,,10.1290755425028,10.016459621470759,20.14553516397356,-270.4031374573985,-1.2013081682058713,0.0,-1.2013081682058713,0.0045632,0.0044612,0.0,,,,,,NEVER,1,0.4,,True,,-0.0873,False,,,,1.0,1.0,BULLRUN,False,,,0,,-1.3487,0.4405,True,,,,,0.0044155,0.0036659,2026-08-22T05:00:58.974935,2026-08-22T05:11:38.876582,-1.1144,-17.917,4.91,15.57,5.17,-1.2892,-9.5247,0.0,0.01,-1.2937,10.9,-2.3159,,,5.18,-1.3498,,,,,,BULLRUN_LONG,,,,,,-1.3363,-1.8496,-1.3318,-16.1933,-10.6522,,,,,,,,,,,,,,,,,,,,,-9.5247,window,,,,,,,,,,,-9.5247,window,,,,,,,,-9.5247,window,,,,,,,-9.5247,,-9.5247,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T04:53:02,2026-08-22T04:56:03.392409,BR_STOP_LOSS,TAKER_FALLBACK,TAKER,True,
70,,,HYPEUSDT,LONG,CLOSED,81.553,80.625,80.671,1125.4528380558668,20.0,22509.056761117336,276.00525745364774,STRONG_BUY,0.4442,0.0105,0.0922,56.00591759693612,59.39,41.69099336180151,43.4471,0.1328,-0.1326,BULLISH,0.1783,0.0766,18.0228,18.2393,61.0,61.4,44.0,0.2235,68.0,65.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,0.8536,0.6400922740808926,80.0,17.8,49.8,-1.7561,3.0,HEALTHY_BULL,CHOPPY_WEAK,,0.2216,20.63579297285629,14.0865729003457,0.8993116642150109,1.5782,,2.3195,-0.051,0.2092,0.4926,,,2120115075.42721,6,,22.34,70.3,0.164,-1.09,,,False,,,,,,,22509.056761117336,500000.0,False,,0.1322,,,,,,,,,4.0516302170011205,10.013815746990158,14.065445963991278,-270.19832488097563,-1.200398256348629,0.2973395338001017,-1.200398256348629,81.847,81.553,0.0,,,,,,NEVER,1,0.4,,False,,-0.0012,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.9647,-0.0688,True,,,,,80.749,72.654,2026-08-22T05:09:04.864975,2026-08-22T05:11:01.556406,-1.0489,-10.9749,0.08,2.02,0.0,-1.082,-2.4197,0.0,1.8,-7.1664,33.62,-4.3473,,,0.0,-1.082,,,,,,BULLRUN_LONG,2026-08-22T05:09:00.476712,-1.082,,,,-4.2995,-10.2269,-4.7189,-3.6545,-3.1775,,,,,,,,,,,,,,,,,,,,,-2.4197,window,,,,,,,,,,,-2.4197,window,,,,,,,,-2.4197,window,,,,,,,-2.4197,,-2.4197,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T04:37:27,2026-08-22T05:08:59.116596,BR_STOP_LOSS,MAKER,TAKER,True,
69,,,ETHUSDT,LONG,CLOSED,2525.0,2508.9,2510.52,929.3959286675179,20.0,18587.91857335036,7.361551910237766,STRONG_BUY,0.1859,0.0771,0.0686,62.99226113163499,58.73,11.793709693752158,11.3186,0.1889,0.1893,BULLISH,0.0977,0.1155,25.0122,24.5143,67.9,63.7,64.7,0.2314,68.5,66.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,0.8218,0.6461076942334119,91.1,6.7,95.5,0.4751,0.0,HEALTHY_BULL,HEALTHY_BEAR,,0.322,27.52845504996177,19.141919317065785,0.3087424016835819,0.1116,,0.2361,0.3354,0.3231,0.4635,,,20999764820.42,2,,21.75,69.6,0.162,-1.48,,,False,,,,,,,18587.91857335036,500000.0,False,,0.1861,,,,,,,,,3.3458253432030647,8.311228914417988,11.657054257621052,-130.1780400124484,-0.7003368316831647,0.0,-0.7003368316831647,2526.18,2525.0,0.0,,,,,,NEVER,1,0.4,,False,,-0.0004,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.3109,0.0348,True,,,,,2529.26,2505.59,2026-08-22T04:42:48.775454,2026-08-22T04:19:21.090552,0.1057,-0.8317,24.65,1.19,0.0,-0.6967,-0.3984,0.0,35.44,-0.3822,31.29,-0.3414,,,0.0,-0.6967,,,,,,BULLRUN_LONG,2026-08-22T04:18:10.091790,-0.6967,,,,-0.7573,-0.688,-0.5672,-0.2967,-0.1644,,,,,,,,,,,,,,,,,,,,,-0.3984,window,,,,,,,,,,,-0.3984,window,,,,,,,,-0.3984,window,,,,,,,-0.3984,,-0.3984,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T03:26:16,2026-08-22T04:18:09.443521,BR_STOP_LOSS,MAKER,TAKER,True,
68,,,XRPUSDT,LONG,CLOSED,1.5437,1.5689,1.5727,510.07881275638533,20.0,10201.576255127708,6608.522546561966,STRONG_BUY,1.7416,0.389,0.632,69.41623512663683,76.12,45.28623291142411,44.0939,0.1109,0.111,BULLISH,0.7698,0.1151,23.9252,22.8509,68.4,64.7,61.4,0.239,67.7,66.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1.1067,0.971885313296339,91.1,4.4,84.4,1.1923,2.0,HEALTHY_BULL,HEALTHY_BULL,,0.2587,31.030718768315552,7.567925968191995,0.9587173505102662,1.9558,,2.9406,1.1356,0.3397,0.448,,,3461560088.5642,3,,22.0,69.2,0.163,-1.37,,,False,,,,,,,10201.576255127708,500000.0,False,,0.2976,,,,,,,,,4.5907093148074685,4.665649960485481,9.256359275292949,157.27840889806788,1.5417069378765234,3.4647901146595808,-0.20655049556261082,1.5986,1.5437,0.0,,,,,,NEVER,1,0.4,,True,,0.0259,False,,,,1.0,1.0,BULLRUN,False,,,0,,0.0523,1.4524,True,,,,,1.5873,1.5534,2026-08-22T03:32:30.882377,2026-08-22T04:04:08.804078,2.7344,0.5384,7.87,39.5,39.14,0.7262,1.8404,2.268,18.18,1.225,20.08,1.2704,,,39.14,0.7262,,,,,,BULLRUN_LONG,2026-08-22T03:40:18.096097,2.1967,,,,2.1449,2.0024,1.821,1.9182,1.3287,,,,,,,2026-08-22T03:41:09.216727,1.8793,2026-08-22T03:41:08.190718,1.8663,2026-08-22T03:41:09.216727,1.8793,2026-08-22T03:41:07.164030,1.8858,2026-08-22T03:41:08.190718,1.8663,2026-08-22T03:41:07.164030,1.8858,2026-08-22T03:41:18.403517,1.6979,2.018,trailing,0.8,,,,,,,,,,2.0736,stretch,0.73,,,,,,,0.7262,ema13,23.48,,,,0.5775,,1.8404,,1.8404,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T03:05:15,2026-08-22T03:24:38.881267,BR_TRAILING_STOP,TAKER_FALLBACK,TAKER,True,
67,,,BBUSDT,LONG,CLOSED,0.01113,0.01115,0.01118,890.8989471509856,20.0,17817.978943019712,1600896.5806846104,STRONG_BUY,0.5928,0.1427,0.2045,64.15,60.66,15.5318,15.0467,0.3259,0.327,BULLISH,0.2661,0.0996,22.5096,21.9632,65.5,63.3,67.6,0.2305,67.1,61.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,1.2967,0.6448,88.9,6.7,87.8,0.4852,3.0,HEALTHY_BULL,HEALTHY_BULL,,0.2236,21.94252167562659,14.076300792777854,0.8918,0.4957,-3.5e-05,0.7751,0.6755,0.2813,0.4097,2026-08-22T03:04:53.005741,0.08961365678347641,101500695.47181,44,830.6,,,,,,,False,6.95,0.0896,6.95,0.0896,6.95,0.0896,17817.978943019712,101500.69547181,False,,0.2587,,,,,,,,,8.01809052435887,8.032498593585032,16.0505891179439,15.967342495749783,0.08961365678347641,0.4488409703504136,-0.628840970350398,0.01119,0.01113,0.0,0.931,0.2474,2026-08-22T03:05:17.268683,2026-08-22T02:59:50.439173,-0.0638,RECOVERED,1,0.4,,True,,0.0,False,,,,1.0,1.0,UNMATCHED,False,,,0,,0.5756,0.2474,True,,,,,0.01144,0.01109,2026-08-22T03:36:41.784899,2026-08-22T03:13:39.236923,2.6953,-0.4494,31.11,8.07,,,1.9765,,35.33,1.2577,,,,,,,,,,,False,MOMENTUM,,,,,,0.0897,-0.2697,-0.2697,-0.3595,1.6171,,,,,,,2026-08-22T03:41:18.403517,0.9882,2026-08-22T03:41:13.310576,0.9882,2026-08-22T03:41:18.403517,0.9882,2026-08-22T03:41:13.310576,0.9882,2026-08-22T03:41:13.310576,0.9882,2026-08-22T03:41:11.262870,0.9882,2026-08-22T03:41:21.457447,1.1679,1.0976,trailing,0.77,,,,,,,,,,1.1679,stretch,0.61,,,,,,,1.9765,window,,,,,1.0492,0.931,1.9765,,1.9765,,,,,,,,,,,,,,0.9310178460052575,lock,False,,,,False,,,,,,,,,,,,,2026-08-22T02:57:56,2026-08-22T03:05:35.270852,RUNNER_TRAIL,TAKER_FALLBACK,TAKER,True,
66,,,BTCUSDT,LONG,CLOSED,78405.5,77905.7,77910.6,890.8989471509856,20.0,17817.978943019712,0.22725419700173727,STRONG_BUY,0.2421,0.0715,0.096,62.54030402003009,69.15,21.946607606069684,21.4602,0.0533,0.0533,BULLISH,0.1073,0.1073,21.9466,21.4602,62.5,60.6,60.2,0.2341,66.4,61.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,2.1699,0.9554330736931226,82.2,11.1,83.2,0.4864,2.0,HEALTHY_BULL,CHOPPY_WEAK,,0.1875,26.991408623754058,15.09412059165708,0.24176477175441813,0.1046,,0.1875,0.2211,0.2212,0.3981,,,30616604369.48,1,,21.98,68.9,0.164,-1.34,,,False,,,,,,,17817.978943019712,500000.0,False,,0.1322,,,,,,,,,3.2072362097435483,7.966978782911209,11.174214992654758,-124.7558626541237,-0.7001684256844263,0.4804671866131877,-0.7001684256844263,78831.8,78405.5,0.0,,,,,,NEVER,1,0.4,,False,,-0.0001,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.637,-0.2089,True,,,,,77907.4,76528.6,2026-08-22T05:09:42.650972,2026-08-22T05:11:33.840118,-0.6983,-2.4568,0.03,1.89,0.02,-0.7068,-1.4925,0.0,3.15,-1.4629,13.03,-2.122,,,0.02,-0.7068,,,,,,BULLRUN_LONG,2026-08-22T05:09:41.593054,-0.7068,,,,-1.5329,-2.1187,-1.3852,-1.7835,-1.6801,,,,,,,,,,,,,,,,,,,,,-1.4925,window,,,,,,,,,,,-1.4925,window,,,,,,,,-1.4925,window,,,,,,,-1.4925,,-1.4925,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T02:51:17,2026-08-22T05:09:40.248809,BR_STOP_LOSS,MAKER,TAKER,True,
