id,binance_order_id,backstop_algo_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_ema_gap_8_13,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,pattern_cell_source,pattern_fixed_tp_pct,pattern_fixed_sl_pct,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_off24h_pct,entry_btc_off24lo_pct,entry_long_heat_flags,entry_btc_off30d_high_pct,entry_btc_r72_pct,entry_btc_eff72,entry_btc_above72_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,entry_pair_rank,entry_pair_age_days,entry_br_r72,entry_br_above,entry_br_eff,entry_br_off24h,entry_br_door,entry_bear_r24,entry_bear_below24,entry_bear_eff24,entry_bear_off24lo,entry_bear_bypass,funding_fee_usd,spike_rsi_max,spike_armed,belock_t15_min,belock_tr15,belock_t20_min,belock_tr20,belock_t30_min,belock_tr30,entry_desired_notional,entry_liquidity_cap_notional,liquidity_capped,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,entry_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_lev_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,hard_tp_shadow_leash_pnl,hard_tp_shadow_leash_fired,hard_tp_shadow_ladder_pnl,hard_tp_shadow_ladder_fired,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_arm_min_pnl_pct,post_arm_min_pnl_at,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,phantom_ema13_cross_pnl,phantom_ema13_cross_at,phantom_trail_suppress_pnl,phantom_trail_suppress_at,entry_gap_expand_marginal,entry_strategy,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,shadow_tight_pnl,shadow_tight_reason,shadow_tight_min,shadow_wide_pnl,shadow_wide_reason,shadow_wide_min,shadow_tierA_pnl,shadow_tierA_reason,shadow_tierA_min,shadow_tierB_pnl,shadow_tierB_reason,shadow_tierB_min,shadow_strpk_pnl,shadow_strpk_reason,shadow_strpk_min,shadow_strpk04_pnl,shadow_strpk04_reason,shadow_strpk04_min,shadow_strpk03_pnl,shadow_strpk03_reason,shadow_strpk03_min,shadow_stren_pnl,shadow_stren_reason,shadow_stren_min,shadow_strpk_signed_pnl,shadow_strpk_signed_reason,shadow_strpk_signed_min,shadow_peak_stretch,shadow_peak_stretch_at_close,shadow_atr05_pnl,shadow_atr05_min,shadow_atr10_pnl,shadow_atr10_min,shadow_atr15_pnl,shadow_atr15_min,shadow_cap025_pnl,shadow_cap025_min,shadow_cap035_pnl,shadow_cap035_min,shadow_cap050_pnl,shadow_cap050_min,shadow_arm035_pnl,shadow_arm035_min,shadow_arm040_pnl,shadow_arm040_min,runner_peak_stretch,runner_trail_bound,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
20,,,ZECUSDT,LONG,CLOSED,1565.14,1555.58,1556.45,526.2212023515622,20.0,10524.424047031243,6.724270063400874,STRONG_BUY,0.1464,0.0103,0.0357,53.12265262158975,57.16,22.62751781117609,24.2253,0.0651,-0.0651,NEUTRAL,0.0503,0.0055,17.559,17.2372,51.8,51.8,46.0,0.0724,66.4,66.6,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,1.1346,0.5553336984161682,40.0,51.1,42.1,-1.5978,1.0,CHOPPY_WEAK,STRONG_BULL,,0.0037,23.646476338608633,22.784600272170373,0.45226590445018083,0.4074,,0.5482,-0.0397,0.007,-0.81,4.44,0,-1.47,7.39,0.1,59.8,0.2117,,,3160532312.87,2,,7.39,59.8,0.1,-0.81,GREEN,,,,,,,,False,,,,,,,10524.424047031243,500000.0,False,,0.117,,,,,,,,,4.73599082116406,4.707063011351308,9.443053832515368,-73.72707563862889,-0.7005331152484873,0.3481022144983772,-0.7005331152484873,1572.0,1565.14,0.0,,,,,,NEVER,1,0.4,,False,,0.1164,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.456,-0.0803,True,,,,,1577.54,1548.35,2026-09-19T09:40:53.015336,2026-09-19T08:58:24.441684,0.7023,-1.1627,44.51,2.03,0.01,-0.7736,0.6224,0.0,0.41,-0.9615,4.32,-0.8676,,,0.01,-0.7736,,,,,,BULLRUN_LONG,,,,,,-0.9423,-1.1519,-0.8273,-0.7117,-0.2095,,,,,,,,,,,,,,,,,,,,,0.5138,ema13,41.18,,,,,,,,,,0.5138,ema13,41.18,,,,,,,0.5138,ema13,41.18,,,,0.7706,,0.6224,,0.6224,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T08:05:41,2026-09-19T08:56:22.027610,BR_STOP_LOSS,TAKER_FALLBACK,TAKER,True,
19,,,API3USDT,SHORT,CLOSED,0.2498,0.247,0.2468,315.92196546,20.0,6318.439309200001,25293.9924307446,STRONG_BUY,0.3927,0.2615,0.1324,77.71,34.31,22.1811,19.6053,1.5612,1.5859,BEARISH,0.1809,,8.186688778106673,8.527444649504266,37.9652142446413,39.94625987623671,47.94727021686804,0.0781,63.9,65.7,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,,,,,3.9888,15.9,77.3,94.4,2.5758,3.0,CHOPPY_WEAK,CHOPPY_WEAK,,-0.0963,52.252771155884346,14.881592583615804,0.4324,-0.2124,,-0.1923,1.9864,-0.07,-0.95,4.65,0,-1.6,6.7,0.09,58.8,,2026-09-19T06:26:28.197671,,2106146.4364,300,1671.0,,,,,,,,,,,,,False,2.57,0.3506,2.57,0.3506,2.57,0.3506,20358.32210070316,6318.4393092,True,,-0.0952,,,,,,,,,2.8432976891400004,2.8114272586772624,5.654724947817263,65.16845385826755,1.0314011208967164,1.271701361088866,-0.7708506805444384,0.2498,0.2464,0.0,,,2026-09-19T06:33:17.692706,2026-09-19T06:25:08.699169,,NEVER,1,0.4,,False,,0.0,False,,,,2.0,1.0,SPIKE_FADE,False,,,0,,52.8894,0.1721,True,,,,,0.2498,0.2458,2026-09-19T07:19:18.365034,2026-09-19T06:51:23.077617,1.5113,-0.09,16.99,44.91,0.01,0.9909,-0.09,0.0,,,,,,,,,,,,,,SPIKE_FADE,,,,,,1.191,1.191,0.9909,1.3111,1.191,2026-09-19T06:27:07.280128,,2026-09-19T06:31:31.281446,,,,2026-09-19T06:46:58.149430,1.111,2026-09-19T06:34:32.234947,0.9909,2026-09-19T06:42:13.511524,0.8708,2026-09-19T06:34:29.221499,0.9909,2026-09-19T06:34:31.230545,0.9909,2026-09-19T06:34:28.216835,0.9909,2026-09-19T06:34:37.258893,0.9909,0.9909,signal_lost,10.38,,,,,,,,,,0.9909,signal_lost,10.38,,,,,,,0.9909,signal_lost,10.38,,,,53.6358,,1.0314,10.37,0.9909,10.38,,,,,,,,,,,,,,atr,False,,,,False,,,,,,,,,,,,,2026-09-19T06:23:54,2026-09-19T06:34:23.368428,RUNNER_TRAIL,TAKER,TAKER,True,
18,,,NEARUSDT,LONG,CLOSED,3.842,3.853,3.853,546.388072295973,20.0,10927.76144591946,2844.289808932707,STRONG_BUY,0.8656,0.1387,0.3276,59.20025940114558,67.59,21.485033666933557,21.7099,0.1289,-0.1287,BULLISH,0.3356,0.0376,19.3021,19.5153,58.0,55.8,55.5,0.1319,72.3,71.5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,1.0301,0.7853082877290639,77.8,17.8,73.1,-0.2248,3.0,HEALTHY_BULL,HEALTHY_BULL,,0.118,26.46788577613427,18.180289009365254,0.9516143648488233,0.9162,,1.2935,0.3375,0.0969,-0.5,6.02,0,-1.14,7.26,0.096,61.5,0.534,,,1106099549.689,5,,7.26,61.5,0.096,-0.5,GREEN,,,,,,,,False,,,,,,,10927.76144591946,500000.0,False,,0.1268,,,,,,,,,4.917492650663757,4.9315718852179735,9.84906453588173,21.438123362378388,0.19618037480479233,1.8612298282144648,-1.0265903175429474,3.917,3.842,0.0,,,,,,NEVER,1,0.4,,True,,0.0781,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.2441,0.7195,True,,,,,3.872,3.778,2026-09-19T02:49:16.843248,2026-09-19T03:08:45.054789,0.6908,-1.7558,10.37,29.84,21.44,-0.5845,-0.5845,0.0,20.82,-0.3763,40.7,-1.4174,,,21.44,-0.5845,,,,,,BULLRUN_LONG,2026-09-19T02:59:44.058073,-0.3763,,,,0.2484,-0.064,-0.9229,0.2484,-1.7298,,,,,,,,,,,,,,,,,,,,,-0.5845,window,,,,,,,,,,,-0.5845,window,,,,,,,,-0.5845,window,,,,,,,-0.5845,,-0.5845,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T02:23:54,2026-09-19T02:38:54.662410,BR_BREAKEVEN_EXIT,TAKER_FALLBACK,TAKER,True,
17,,,HYPEUSDT,LONG,CLOSED,93.369,93.787,93.818,405.3268139184086,20.0,8106.536278368172,86.82256721575868,STRONG_BUY,0.1633,0.0595,0.0447,56.71951949883158,53.67,18.607787505886137,18.249,0.1632,0.1635,BULLISH,0.1043,0.0233,21.9964,22.393,56.9,55.6,54.1,0.159,73.1,80.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,,,,0.8908,0.9028194438657927,62.2,24.4,65.9,0.3588,2.0,HEALTHY_BULL,CHOPPY_WEAK,,0.1011,32.167755411503784,20.02198082221625,0.4312801765628236,0.244,,0.3874,0.2679,0.1261,-0.53,6.13,0,-1.39,7.76,0.102,60.9,0.5352,,,966345211.33389,6,,7.76,60.9,0.102,-0.53,GREEN,,,,,,,,False,,,,,,,8106.536278368172,500000.0,False,,0.0245,,,,,,,,,3.6479413252656774,3.6642726501589618,7.312213975424639,28.97961912076304,0.3574846040977266,1.2203376923818436,-0.3929620644967829,94.593,93.369,0.0,,,,,,NEVER,1,0.4,,False,,0.0697,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.1981,-0.3011,True,,,,,93.995,93.276,2026-09-19T03:44:42.038456,2026-09-19T04:04:14.480051,0.5805,-0.1896,16.11,35.65,0.01,0.3566,0.3416,0.0,0.01,0.3566,26.09,0.317,,,0.01,0.3566,,,,,,BULLRUN_LONG,2026-09-19T03:28:35.752542,0.3566,,,,0.377,0.3534,0.4337,0.4037,0.1799,,,,,,,,,2026-09-19T03:35:31.729648,0.2602,2026-09-19T03:45:52.793299,0.3727,2026-09-19T03:35:31.729648,0.2602,,,2026-09-19T03:35:31.729648,0.2602,2026-09-19T03:46:13.054046,0.3148,0.4005,ema13,0.34,,,,,,,,,,0.4005,ema13,0.34,,,,,,,0.4005,ema13,0.34,,,,0.1712,,0.3416,,0.3416,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T01:53:45,2026-09-19T03:28:34.547686,BR_TRAILING_STOP,TAKER_FALLBACK,TAKER,True,
16,,,XRPUSDT,LONG,CLOSED,1.4099,1.4173,1.4179,454.66885056571056,20.0,9093.37701131421,6449.6609768878725,STRONG_BUY,0.1111,0.0618,0.0236,55.93709458732566,52.7,18.889933245403096,19.7668,0.1674,0.1677,BULLISH,0.0948,0.0234,21.9964,22.393,57.0,55.6,54.1,0.1578,73.1,80.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1.121,0.775109904205341,51.1,37.8,57.6,-0.8769,2.0,HEALTHY_BULL,CHOPPY_FLAT,,0.1012,29.80991824632751,25.655121907149336,0.3663272874401753,0.0584,,0.1645,0.2532,0.1271,-0.53,6.13,0,-1.39,7.76,0.102,60.9,0.535,,,1621136162.8574,3,,7.76,60.9,0.102,-0.53,GREEN,,,,,,,,False,,,,,,,9093.37701131421,500000.0,False,,0.0939,,,,,,,,,4.092019655091395,4.113497026144431,8.205516681235826,39.5219745477349,0.43462373217959244,1.1719327611887396,-0.14671607915454374,1.4277,1.4099,0.0,,,,,,NEVER,1,0.4,,True,,0.0852,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.1331,0.0269,True,,,,,1.4175,1.4091,2026-09-19T02:51:09.417627,2026-09-19T03:30:21.485951,0.449,-0.1467,0.38,39.58,8.95,0.1299,-0.012,0.0,8.95,0.1299,30.61,0.066,,,8.95,0.1299,,,,,,BULLRUN_LONG,2026-09-19T02:59:44.058073,0.1299,,,,0.3781,0.2434,0.1299,0.3356,0.0306,,,,,,,2026-09-19T03:03:28.806909,0.1015,2026-09-19T03:03:28.806909,0.1015,2026-09-19T03:03:29.822140,0.1086,2026-09-19T03:03:28.806909,0.1015,,,2026-09-19T03:18:24.284053,0.0306,,,0.4207,ema13,5.26,,,,,,,,,,0.4207,ema13,5.26,,,,,,,0.4207,ema13,5.26,,,,0.1023,,-0.012,,-0.012,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T01:51:37,2026-09-19T02:50:46.877819,BR_TRAILING_STOP,TAKER_FALLBACK,TAKER,True,
15,,,UNIUSDT,LONG,CLOSED,8.844,9.091,9.105,520.9279383609851,20.0,10418.558767219702,1178.036947899107,STRONG_BUY,0.0098,0.0152,0.0235,45.714039500674694,53.66,15.655673829811084,16.5394,0.3192,-0.3182,BULLISH,0.0017,0.144,29.6473,26.9211,73.6,82.1,68.3,0.1438,78.7,80.2,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,,,,0.7744,0.9627075753556835,53.3,35.6,37.2,-0.8837,0.0,BULL_EXHAUSTED,HEALTHY_BULL,,0.1808,16.902194642654838,18.372220452761486,0.609765576055297,-0.1518,,-0.2408,-0.3099,0.3541,0.0,6.74,2,-0.78,7.87,0.104,60.6,0.565,,,1152379884.477,4,,7.87,60.6,0.104,0.0,GREEN,,,,,,,,False,,,,,,,10418.558767219702,500000.0,False,,0.1125,,,,,,,,,1.8753405780995465,4.8192902520078515,6.694630830107398,284.2804953009719,2.7285971279963803,3.9492144957033064,-0.4924764812302154,9.199,8.844,0.0,,,,,,NEVER,1,0.4,,True,,-0.0113,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.3319,0.811,True,,,,,9.103,8.958,2026-09-19T02:24:43.434774,2026-09-19T02:46:57.386811,2.8655,1.226,2.03,24.27,37.04,2.1193,2.5489,0.0,,,,,,,38.1,1.9497,,,,,,BULLRUN_LONG,2026-09-19T02:59:44.058073,2.1193,,,,2.5602,2.7864,2.1532,2.4924,1.6444,,,,,,,2026-09-19T03:06:55.994492,2.1871,2026-09-19T03:02:34.648857,1.9723,2026-09-19T03:03:26.775299,1.8931,2026-09-19T03:02:34.648857,1.9723,2026-09-19T03:03:24.723452,1.9044,2026-09-19T03:02:36.682069,1.9836,2026-09-19T03:03:24.723452,1.9044,2.1193,signal_lost,0.0,,,,,,,,,,2.1193,signal_lost,0.0,,,,,,,2.1193,signal_lost,0.0,,,,0.7047,,2.5489,,2.5489,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T01:03:57,2026-09-19T02:22:41.444240,BR_TRAILING_STOP,MAKER,TAKER,True,
14,,,ZECUSDT,LONG,CLOSED,1578.18,1560.22,1563.4,520.9279383609851,20.0,10418.558767219702,6.601628944239378,STRONG_BUY,0.6995,0.1675,0.214,63.497472086983,61.65,45.728046674918915,45.6372,0.2788,0.2795,BULLISH,0.3027,0.144,29.6473,26.9211,73.6,82.1,68.3,0.1438,78.7,80.2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,,,0.7744,1.004905686360692,53.3,35.6,76.7,0.0909,1.0,BULL_EXHAUSTED,HEALTHY_BULL,,0.1808,31.13773681293534,11.252703699865549,0.8413918927844315,1.1175,,1.8658,0.6624,0.3541,0.0,6.74,2,-0.78,7.87,0.104,60.6,0.565,,,3550683932.98,2,,7.87,60.6,0.104,0.0,GREEN,,,,,,,,False,,,,,,,10418.558767219702,500000.0,False,,0.1012,,,,,,,,,1.8753405780995465,4.634997080121523,6.5103376582210695,-125.07559349676055,-1.2005076353774624,0.5589557338199658,-1.2005076353774624,1588.0,1578.18,0.0,,,,,,NEVER,1,0.4,,False,,-0.0006,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.4524,-0.5167,True,,,,,1566.42,1550.93,2026-09-19T02:10:36.553123,2026-09-19T02:07:22.510516,-0.8082,-1.7897,18.62,15.39,0.0,-1.2086,-1.3987,0.0,2.32,-1.2067,16.36,-1.5951,,,0.0,-1.2086,,,,,,BULLRUN_LONG,2026-09-19T02:05:59.199037,-1.5552,,,,-1.2967,-1.1966,-1.1155,-1.6769,-1.1833,,,,,,,,,,,,,,,,,,,,,-1.3987,window,,,,,,,,,,,-1.3987,window,,,,,,,,-1.3987,window,,,,,,,-1.3987,,-1.3987,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T01:03:53,2026-09-19T01:51:58.987389,BR_STOP_LOSS,MAKER,TAKER,True,
13,,,SOLUSDT,LONG,CLOSED,113.52,112.82,112.83,520.9279383609851,20.0,10418.558767219702,91.77729710376764,STRONG_BUY,0.2265,0.0754,0.0906,60.84248398523725,65.32,24.873816132465098,23.8752,0.0303,0.0303,BULLISH,0.111,0.144,29.6473,26.9211,73.6,82.1,68.3,0.1438,78.7,80.2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,,,0.7744,1.0840779349911998,53.3,35.6,79.6,0.9986,1.0,BULL_EXHAUSTED,CHOPPY_WEAK,,0.1808,27.434544787329457,12.367434762714002,0.24109080875852362,0.0638,,0.1242,0.1965,0.3541,0.0,6.74,2,-0.78,7.87,0.104,60.6,0.565,,,3711798965.7265,1,,7.87,60.6,0.104,0.0,GREEN,,,,,,,,False,,,,,,,10418.558767219702,500000.0,False,,-0.0574,,,,,,,,,4.688351445248865,4.659441596661178,9.347793041910045,-73.59190101454766,-0.7063539464411583,0.46471855179704874,-0.7063539464411583,114.15,113.52,0.0,,,,,,NEVER,1,0.4,,False,,0.0,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.3238,-0.1338,True,,,,,112.84,112.09,2026-09-19T04:31:13.074382,2026-09-19T04:48:31.158611,-0.689,-1.3497,0.09,17.4,0.01,-0.6978,-0.9445,0.0,0.01,-0.6978,3.65,-0.9445,,,0.01,-0.6978,,,,,,BULLRUN_LONG,2026-09-19T04:31:08.037798,-0.6978,,,,-0.8211,-0.8652,-0.9973,-1.2087,-1.0149,,,,,,,,,,,,,,,,,,,,,-0.9445,window,,,,,,,,,,,-0.9445,window,,,,,,,,-0.9445,window,,,,,,,-0.9445,,-0.9445,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T01:03:45,2026-09-19T04:31:07.062278,BR_STOP_LOSS,TAKER_FALLBACK,TAKER,True,
12,,,HYPEUSDT,LONG,CLOSED,93.365,92.756,92.756,520.9279383609851,20.0,10418.558767219702,111.58955462132172,STRONG_BUY,0.2497,0.0605,0.082,61.08,55.17,20.2891,20.3038,0.1286,0.1287,BULLISH,0.1033,0.0743,23.2368,22.172,67.6,68.1,54.1,0.1042,77.7,74.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.8188,0.8569,64.4,31.1,84.9,-0.0147,3.0,HEALTHY_BULL,STRONG_BULL,,0.064,25.210440438149845,16.7726822279376,0.3447,0.3009,5e-05,0.49,0.2715,0.1612,-0.12,6.44,2,-1.26,7.24,0.096,60.5,0.5166,2026-09-19T01:07:15.315262,0.09949322551277966,972782277.02725,8,476.6,,,,,,,,,,,,,False,15.03,-0.7431,15.61,-0.7431,16.24,-0.7431,10418.558767219702,500000.0,False,,0.1582,2026-09-19T01:15:01.390534,-0.3309,,,2026-09-19T01:15:53.241383,-0.4979,,,4.688351445248865,4.657770327804893,9.346121773053758,-77.3041605374381,-0.7419851657473301,0.3221745300701603,-0.7430557489423225,93.75,93.365,0.0,0.5998,0.0738,2026-09-19T01:07:53.240935,2026-09-19T01:18:38.380813,-0.4455,ENDED_NEG,1,0.4,,False,,0.1942,False,,,,1.0,1.0,UNMATCHED,False,-0.33088121887216226,,0,,-0.4031,-0.0382,True,,,,,93.599,92.466,2026-09-19T01:50:42.895026,2026-09-19T01:21:06.320401,0.1606,-1.0529,32.03,2.42,0.0,-0.7466,-0.1328,0.0,0.0,-0.7466,17.43,-0.9608,,,1.72,-1.0036,,,,,False,MOMENTUM,2026-09-19T01:21:32.893015,-0.844,,,,-0.7305,-0.9961,-0.6159,-0.7583,0.0824,,,,,,,,,,,,,,,,,,,,,-0.1328,window,,,,,,,,,,,-0.1328,window,,,,,,,,-0.1328,window,,,,,,,-0.1328,,-0.1328,,,,,,,,,,,,,,0.5807330525248222,,False,,,,False,,,,,,,,,-0.1874,12.87,-0.4401,25.22,2026-09-19T00:51:39,2026-09-19T01:18:38.717382,STOP_LOSS L1,TAKER_FALLBACK,TAKER,True,
11,,,SANDUSDT,SHORT,CLOSED,0.04059,0.04116,0.04103,1207.1342335301445,20.0,24142.68467060289,594793.9066421012,STRONG_BUY,1.1768,0.5926,0.4174,92.36,48.59,27.0758,22.7972,3.2913,3.4033,BEARISH,0.5007,,21.367538963789894,20.651769547700855,29.52123971557087,31.673766907126407,37.82145591693301,0.1041,73.6,74.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,5.7329,46.7,46.7,97.7,4.2786,2.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.1156,69.1945846983437,6.553258199090613,0.5596,0.0875,,0.3959,4.4502,-0.1399,-0.64,6.04,0,-1.73,6.79,0.09,60.8,,,,12403482.81901,118,2069.7,,,,,,,,,,,,,False,,,,,,,24142.68467060289,37210.448457030005,False,,-0.1244,,,,,,,,,10.864208101771299,11.016772738824999,21.880980840596298,-360.91350762659465,-1.4949186991869945,0.0,-1.4949186991869945,0.04059,0.04059,0.0,,,,2026-09-19T00:05:16.479016,,NEVER,1,0.4,,True,,0.0,False,,,,2.0,1.0,SPIKE_FADE,False,,,0,,10.2014,-0.4103,True,,,,,0.04119,0.04031,2026-09-19T00:05:18.770218,2026-09-19T00:05:27.863919,,,,,,,,,,,,,,,,,,,,,,SPIKE_FADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T00:04:12,2026-09-19T00:05:16.482199,STOP_LOSS L1,TAKER,TAKER,True,
10,,,QTUMUSDT,SHORT,CLOSED,0.9694,0.9618,0.9611,520.4247103095,20.0,10408.49420619,10737.047871043944,STRONG_BUY,0.3655,0.1963,0.1185,81.98,42.6,20.2759,17.1226,1.248,1.2637,BEARISH,0.1508,,20.518851195022087,19.89274671283297,31.505466225717655,32.577913108495096,34.3325378330896,0.1032,74.4,81.1,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,,,,,4.7293,48.9,42.2,82.7,3.1533,2.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.1023,52.717988672459335,12.661040608764191,0.3619,0.0558,,0.1913,1.5828,-0.1275,-0.63,6.06,0,-1.71,6.98,0.092,60.8,,2026-09-19T00:01:00.603592,,3469498.06873,230,2402.7,,,,,,,,,,,,,False,0.16,0.168,0.16,0.2093,0.16,0.2093,23347.069423358524,10408.49420619,True,,-0.1023,,,,,,,,,4.6838223927855,4.647101689066529,9.330924081852029,72.2706397380825,0.6943428925108366,0.8904286156385457,-0.09000000000000001,0.9694,0.9599,0.0,,,2026-09-19T00:01:10.125346,,,NEVER,1,0.4,,False,,0.0,False,,,,2.0,1.0,SPIKE_FADE,False,,,0,,7.3324,0.2163,False,,,,,0.9618,0.9563,2026-09-19T00:01:13.539182,2026-09-19T00:04:43.763449,,,,,,,,,,,,,,,,,,,,,,SPIKE_FADE,,,,,,0.9622,1.086,,,,2026-09-19T00:01:03.302110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,atr,False,,,,False,,,,,,,,,,,,,2026-09-19T00:00:51,2026-09-19T00:01:13.205217,RUNNER_TRAIL,TAKER,TAKER,True,
