id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_rsi,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
239,,DOTUSDT,LONG,CLOSED,1.208,1.206,1.206,198.6137513686104,1.0,198.6137513686104,164.41535709322054,STRONG_BUY,0.0974,0.039,56.84,18.9911,18.7785,0.0903,0.0903,BULLISH,0.0387,0.0267,21.5741,21.214,57.9,54.4,0.6497,0.6236,39.6,29.2,100.0,0.2126,2.0,HEALTHY_BULL,HEALTHY_BEAR,17.610240705551522,11.317178195006607,0.2044,-0.0412,8.4e-05,0.08937618811587468,0.08922821429449078,0.17860440241036546,-0.5074351165968068,-0.25548841059602667,0.15823261589404916,-0.5037210264900575,1.211,,0.0,0.206,0.0972,2026-05-02T01:09:50.821519,2026-05-02T03:11:57.408869,-0.2227,ENDED_NEG,1,0.5,,False,,False,,,,-0.001,-0.1579,True,0.0756,-0.4211,20.09,0.67,0.01,-0.2556,-0.2556,0.0,16.57,-0.2556,25.97,-0.2556,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-02T01:25:17.985612,-0.0073,2026-05-02T01:31:00.899091,0.0755,2026-05-02T03:15:12.241397,-0.2555,0.0755,32.0,-0.0073,13.8,2026-05-02T00:43:40,2026-05-02T03:15:12.242765,REGIME_CHANGE L1,TAKER_FALLBACK,TAKER,True,
238,,XRPUSDT,LONG,CLOSED,1.388,1.3836,1.3836,198.6137513686104,1.0,198.6137513686104,143.0934808131199,STRONG_BUY,0.092,0.0332,63.58,18.8528,18.8209,0.0788,0.0788,BULLISH,0.0399,0.0267,21.5741,21.214,57.9,54.4,0.6497,0.6368,39.6,29.2,100.0,0.0319,1.0,HEALTHY_BULL,HEALTHY_BEAR,28.35494449488319,19.193351211024357,0.0997,-0.0208,8.4e-05,0.08937618811587468,0.08909286302386471,0.17846905113973938,-0.8080803667174612,-0.4068602305475476,0.018020533141214483,-0.6373040345821204,1.3895,,0.0,0.146,0.1067,2026-05-02T00:47:45.855752,2026-05-02T02:10:38.693336,-0.2409,ENDED_NEG,1,0.5,,False,,False,,,,-0.0726,-0.0368,True,-0.1044,-0.4286,20.11,0.64,0.02,-0.407,-0.2989,0.0,0.02,-0.407,24.84,-0.2413,,,,,,,,,,,,,,,,,,,,,,True,-0.5005,2026-05-02T02:09:24.908512,SIGNAL_LOST,False,,,2026-05-02T01:25:17.984065,-0.2556,2026-05-02T01:31:00.896300,-0.198,2026-05-02T03:15:11.907778,-0.4069,-0.3276,17.89,-0.2844,13.33,2026-05-02T00:42:59,2026-05-02T03:15:11.908584,FL_REGIME_CHANGE L1,TAKER_FALLBACK,TAKER,True,
237,,APTUSDT,LONG,CLOSED,0.9931,0.9974,0.9977,198.6137513686104,1.0,198.6137513686104,199.99370795348946,STRONG_BUY,0.0654,0.0297,57.14,18.7193,18.222,0.1377,0.1378,NEUTRAL,0.0163,0.0288,21.2255,20.7689,54.4,62.0,0.7793,1.4632,33.3,39.6,83.7,0.4973,2.0,HEALTHY_BULL,HEALTHY_BULL,27.962956654338267,16.711778216923207,0.2625,-0.0767,8.4e-05,0.08937618811587468,0.08976317594076468,0.17913936405663936,0.6808335801433595,0.3427927701137822,0.5440917329574032,-0.12019484442653983,0.9994,,0.0,0.4324,0.363,2026-05-02T00:52:26.571392,2026-05-02T00:39:50.151666,0.1377,NEVER,2,1.0,,True,,False,,,,0.1959,0.3997,False,1.7527,0.202,37.32,0.15,,,1.2996,,26.79,1.209,,,,,,2026-05-02T00:52:20.389286,,,,2026-05-02T00:53:30.307137,0.2423,2026-05-02T00:53:30.307137,0.2423,2026-05-02T00:53:30.307137,0.2423,2026-05-02T00:53:31.336910,0.2222,2026-05-02T00:53:41.504175,0.2725,2026-05-02T00:53:41.504175,0.2725,2026-05-02T00:54:10.162454,0.2926,False,,,,False,,,,,,,,,,,,,2026-05-02T00:38:52,2026-05-02T00:53:24.841142,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
236,,PUMPUSDT,LONG,SIGNAL_EXPIRED,0.001819,0.001819,0.001819,0.0,1.0,0.0,0.0,STRONG_BUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-02T00:27:57.187233,2026-05-02T00:27:57.187233,SIGNAL_EXPIRED:signal_flipped_LONG_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
235,,BCHUSDT,LONG,SIGNAL_EXPIRED,452.08,452.08,452.08,0.0,1.0,0.0,0.0,VERY_STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-02T00:27:16.808771,2026-05-02T00:27:16.808771,SIGNAL_EXPIRED:signal_flipped_LONG_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
234,,BTCUSDT,LONG,CLOSED,78308.0,78229.1,78229.1,198.6137513686104,1.0,198.6137513686104,0.0025363149533714356,STRONG_BUY,0.0851,0.0318,64.16,19.3387,18.311,0.0571,0.0571,BULLISH,0.036,0.036,19.3387,18.311,64.2,65.5,0.7417,0.7537,33.3,33.3,91.6,1.0277,0.0,HEALTHY_BULL,HEALTHY_BEAR,35.511244966548915,18.010298340068335,0.0852,0.0034,8.4e-05,0.08937618811587468,0.08928613625345522,0.17866232436932988,-0.37877757419032143,-0.19071064897583156,0.1295466618991674,-0.2314288961536534,78480.0,,0.0,0.1955,0.0591,2026-05-02T02:52:31.782625,2026-05-02T03:10:16.206470,-0.1356,ENDED_NEG,1,0.5,,False,,False,,,,-0.0608,-0.0636,True,0.1436,-0.238,20.12,0.66,0.02,-0.1908,0.0215,0.0,0.02,-0.1908,24.83,0.0247,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-02T01:25:17.980856,-0.1263,2026-05-02T01:31:00.894220,-0.0663,2026-05-02T03:15:11.560544,-0.1907,-0.1374,39.95,-0.1912,10.48,2026-05-02T00:26:36,2026-05-02T03:15:11.561664,REGIME_CHANGE L1,TAKER_FALLBACK,TAKER,True,
233,,PUMPUSDT,SHORT,SIGNAL_EXPIRED,0.001803,0.001803,0.001803,0.0,1.0,0.0,0.0,STRONG_BUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-01T23:32:28.840674,2026-05-01T23:32:28.840674,SIGNAL_EXPIRED:signal_flipped_SHORT_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
232,,WIFUSDT,SHORT,CLOSED,0.188,0.1886,0.1886,198.7406070752542,1.0,198.7406070752542,1057.1308886981606,VERY_STRONG,0.4363,0.1283,30.38,31.7163,30.7009,0.1852,-0.1849,BEARISH,-0.1998,-0.0413,19.0161,18.6725,33.1,32.3,0.7149,1.1871,12.5,83.3,11.5,1.0154,3.0,HEALTHY_BEAR,CHOPPY_WEAK,12.054734843516462,31.714178008472977,0.3114,-0.455,8.4e-05,0.08943327318386439,0.08971869852381288,0.17915197170767727,-0.8134305049265624,-0.4092925531914838,0.016430851063832838,-0.5689388297872403,,0.1876,0.0,0.2386,-0.3727,2026-05-01T23:31:50.646390,2026-05-01T23:40:42.655740,-0.2299,ENDED_NEG,1,0.5,,True,,False,,,,-0.1068,-0.018,True,0.2291,-0.5687,1.29,34.7,1.72,-0.4623,-0.2496,0.0,1.72,-0.4623,32.18,-0.1964,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-01T23:40:58.584133,-0.3561,,,2026-05-02T00:00:19.977024,-0.4093,-0.2496,4.09,-0.2496,4.09,2026-05-01T23:31:48,2026-05-02T00:00:19.978095,REGIME_CHANGE L1,TAKER_FALLBACK,TAKER,True,
231,,1000LUNCUSDT,LONG,CLOSED,0.0707,0.07003,0.07003,199.62591271964828,1.0,199.62591271964828,2823.563121918646,STRONG_BUY,0.0649,0.0506,55.09,17.9524,17.9245,0.2657,0.2664,BULLISH,0.0585,0.0685,24.4251,23.3084,74.5,73.0,0.6408,0.9654,64.6,20.8,60.9,0.028,3.0,HEALTHY_BULL,HEALTHY_BULL,25.635915769047724,17.69881295456536,0.6299,0.0801,8.4e-05,0.035932664289536696,0.08898035644258324,0.12491302073211993,-2.016700312417624,-1.0102397454031173,0.3328613861386174,-1.0526534653465238,0.07098,,0.0,0.3219,0.2864,2026-05-01T22:24:37.347197,2026-05-01T22:33:57.393203,-0.6782,ENDED_NEG,1,0.5,,False,,False,,,,-0.5732,-0.3207,True,0.6159,-1.2511,22.76,39.35,0.0,-1.0107,-0.6005,0.0,0.0,-1.0107,14.79,-1.0955,,,,,,,,2026-05-01T23:00:47.006779,0.1209,2026-05-01T23:00:44.990396,0.1775,2026-05-01T23:00:48.014314,0.0643,2026-05-01T23:00:48.014314,0.0643,2026-05-01T23:00:49.023476,0.036,2026-05-01T23:00:49.023476,0.036,2026-05-01T23:00:49.023476,0.036,True,-0.5013,2026-05-01T22:29:54.265396,SIGNAL_LOST,True,2026-05-01T22:32:08.707695,-0.8123,,,,,,,-0.6568,6.83,-0.2751,3.42,2026-05-01T22:23:59,2026-05-01T22:34:13.663632,FL_DEEP_STOP L1,MAKER,TAKER,True,
230,,HYPEUSDT,LONG,CLOSED,41.089,40.928,40.928,199.62591271964828,1.0,199.62591271964828,4.858378464300623,STRONG_BUY,0.1876,0.0555,66.57,16.4763,15.5576,0.1009,0.101,BULLISH,0.0782,0.069,24.4251,23.3084,74.7,73.0,0.5824,0.814,60.4,22.9,93.2,0.9187,2.0,HEALTHY_BULL,HEALTHY_BEAR,32.56483380839204,18.15143858368472,0.1819,0.1016,8.4e-05,0.035932664289536696,0.08947967120410315,0.12541233549363984,-0.9076112682460468,-0.45465603932926424,0.06349760276472927,-0.5787209958869679,41.141,,0.0,0.2223,0.1113,2026-05-01T22:23:11.822520,2026-05-01T22:54:30.099515,-0.2287,ENDED_NEG,1,0.5,,False,,False,,,,-0.112,-0.1277,True,-0.0533,-0.5473,40.6,0.8,0.0,-0.4451,-0.1652,0.0,1.71,-0.4913,24.48,-0.4232,,,,,,,,,,,,,,,,,,,,,,True,-0.5082,2026-05-01T22:49:06.312159,SIGNAL_LOST,False,,,2026-05-01T22:40:27.217337,-0.2406,,,2026-05-01T22:55:15.061853,-0.4547,-0.226,10.59,-0.4693,26.52,2026-05-01T22:22:30,2026-05-01T22:55:15.062928,FL_REGIME_CHANGE L1,MAKER,TAKER,True,
229,,SOLUSDT,LONG,CLOSED,83.808,83.65,83.65,199.62591271964828,1.0,199.62591271964828,2.3819434030122215,VERY_STRONG,0.0719,0.0306,61.5,22.1228,22.0064,0.0718,0.0719,BULLISH,0.0286,0.069,24.4251,23.3084,74.7,73.0,0.5824,0.7734,60.4,22.9,98.1,0.1164,3.0,HEALTHY_BULL,HEALTHY_BEAR,21.87630426689004,13.51192924410928,0.1326,-0.0588,8.4e-05,0.035932664289536696,0.08966230454788755,0.12559496883742424,-0.5019420265133582,-0.2514413182512424,0.0,-0.39456130679649415,83.85,,0.0,,,,2026-05-01T22:49:28.166527,-0.1826,ENDED_NEG,1,0.5,,False,,False,,,,-0.006,-0.0754,True,-0.0367,-0.4186,22.54,25.2,0.01,-0.2515,-0.2515,0.0,10.81,-0.2277,7.4,-0.2515,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-01T22:40:27.215824,-0.2276,,,2026-05-01T22:55:14.728942,-0.2514,-0.1202,8.34,-0.1202,8.34,2026-05-01T22:22:28,2026-05-01T22:55:14.729797,REGIME_CHANGE L1,MAKER,TAKER,True,
228,,DOTUSDT,LONG,CLOSED,1.21,1.203,1.203,199.62591271964828,1.0,199.62591271964828,164.9800931567341,STRONG_BUY,0.1118,0.0484,59.83,17.6551,17.5221,0.1046,0.1047,BULLISH,0.0585,0.0591,23.3201,22.5266,72.6,65.9,0.5146,0.3964,66.7,20.8,100.0,0.133,3.0,HEALTHY_BULL,HEALTHY_BEAR,16.168837021969402,10.91825685105731,0.223,-0.0448,8.4e-05,0.08983166072384173,0.08931197343039801,0.17914363415423973,-1.334004286251361,-0.6682520661156938,0.0,-0.750859504132232,1.21,,0.0,,,,2026-05-01T22:49:30.877895,-0.3546,ENDED_NEG,1,0.5,,False,,False,,,,-0.1531,-0.2074,True,-0.5032,-1.1644,12.4,34.46,0.01,-0.6685,-0.7512,0.0,29.08,-0.8338,32.48,-0.9991,,,,,,,,,,,,,,,,,,,,,,True,-0.503,2026-05-01T22:44:37.927362,SIGNAL_LOST,False,,,2026-05-01T22:40:27.214238,-0.4204,,,2026-05-01T22:55:14.389041,-0.6683,-0.1726,9.51,-0.3378,11.79,2026-05-01T22:21:18,2026-05-01T22:55:14.390051,FL_REGIME_CHANGE L1,TAKER_FALLBACK,TAKER,True,
227,,WLFIUSDT,LONG,SIGNAL_EXPIRED,0.0553,0.0553,0.0553,0.0,1.0,0.0,0.0,STRONG_BUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-01T22:16:03.618711,2026-05-01T22:16:03.618711,SIGNAL_EXPIRED:signal_flipped_LONG_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
226,,BTCUSDT,LONG,CLOSED,78196.5,78109.8,78109.8,199.62591271964828,1.0,199.62591271964828,0.0025528752913448593,STRONG_BUY,0.0735,0.0423,63.25,21.8033,21.7862,0.0686,0.0686,BULLISH,0.0379,0.0379,21.8033,21.7862,63.3,60.3,0.5498,0.5699,39.6,31.2,92.0,0.0171,2.0,HEALTHY_BULL,HEALTHY_BEAR,29.258908923696552,18.696387077129685,0.1105,-0.0883,8.4e-05,0.08983166072384173,0.08973206029434991,0.17956372101819162,-0.4008980087777835,-0.20082463409487264,0.1296040615628614,-0.22383320864744213,78368.3,,0.0,0.1913,0.094,2026-05-01T22:20:20.595964,2026-05-01T22:49:28.733098,-0.1627,ENDED_NEG,1,0.5,,False,,False,,,,-0.0945,-0.0879,True,-0.1442,-0.3529,16.0,34.57,0.02,-0.2009,-0.2417,0.0,5.14,-0.2239,6.28,-0.2316,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-01T22:40:27.211342,-0.0689,,,2026-05-01T22:55:14.048588,-0.2008,0.0423,26.81,0.106,22.26,2026-05-01T22:04:00,2026-05-01T22:55:14.049665,REGIME_CHANGE L1,TAKER_FALLBACK,TAKER,True,
225,,TAOUSDT,SHORT,CLOSED,269.5,268.39,268.39,200.05774303928447,1.0,200.05774303928447,0.7423292877153412,STRONG_BUY,0.4453,0.1278,29.3,22.3097,20.0127,0.2694,-0.2687,BEARISH,-0.1794,-0.0578,31.3367,31.0354,33.2,30.4,0.6634,1.5612,25.0,68.8,16.4,2.2969,3.0,STRONG_BEAR,STRONG_BEAR,11.319074887020184,36.01125012514093,0.3765,-0.1455,8.4e-05,0.036010393747071205,0.08965519088846419,0.1256655846355354,0.6983199247285035,0.3490591836734744,0.5495204081632569,-0.24490000000000336,,267.85,0.0,0.6402,-0.3725,2026-05-01T21:29:36.334549,2026-05-01T21:22:22.320476,-0.0121,RECOVERED,1,0.5,,True,,False,,,,0.4378,-0.3725,False,0.3452,-0.9758,44.99,0.0,30.85,-0.486,-0.9572,0.3452,5.84,-0.178,3.56,-0.1112,,,,2026-05-01T21:29:36.327285,,,,,,2026-05-01T21:30:37.221424,0.2042,2026-05-01T21:30:41.291655,0.1708,2026-05-01T21:31:29.218097,0.0891,,,2026-05-01T21:31:25.145655,0.1151,2026-05-01T21:31:48.527052,0.0446,False,,,,False,,,,,,,,,,,,,2026-05-01T21:20:03,2026-05-01T21:30:11.430642,TRAILING_STOP L1,MAKER,TAKER,True,
224,,BCHUSDT,SHORT,CLOSED,450.99,450.59,450.59,199.80806367500244,1.0,199.80806367500244,0.44304322418457714,STRONG_BUY,0.2275,0.0826,27.05,22.3235,20.7592,0.1367,-0.1365,BEARISH,-0.1023,-0.074,31.0648,30.326,30.2,30.8,0.7043,1.278,18.8,77.1,11.1,1.5643,4.0,STRONG_BEAR,HEALTHY_BULL,15.889007224212584,39.53133712276039,0.1422,-0.006,8.4e-05,0.035965451461500444,0.08983388087339786,0.12579933233489832,0.05141795733894766,0.025733674804326957,0.0434804097651873,-0.3225459988026378,,450.51,0.0,0.1463,-0.0597,2026-05-01T21:50:08.838079,2026-05-01T21:33:46.191893,-0.1242,RECOVERED,1,0.5,,True,,False,,,,0.1285,-0.0597,True,0.1233,-0.134,16.8,44.8,,,0.121,,10.81,-0.0874,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-01T21:33:10.041497,-0.3092,,,2026-05-01T21:50:14.726761,0.0257,-0.2183,17.19,-0.0941,3.43,2026-05-01T21:14:18,2026-05-01T21:50:14.727663,REGIME_CHANGE L1,MAKER,TAKER,True,
223,,1000PEPEUSDT,SHORT,CLOSED,0.0039477,0.0039676,0.0039676,199.80806367500244,1.0,199.80806367500244,50613.791239203194,STRONG_BUY,0.322,0.0964,27.31,22.3435,20.5577,0.1485,-0.1482,BEARISH,-0.1463,-0.1152,29.1853,27.9683,23.1,17.2,0.6845,1.6349,18.8,72.9,17.6,1.7858,3.0,BEAR_EXHAUSTED,HEALTHY_BULL,12.036785473320489,32.18311375459611,0.2422,-0.1588,8.4e-05,0.08991362865375109,0.09036687515429816,0.18028050380804925,-1.1874949494681817,-0.5943178306355543,0.0,-0.8147984902601553,,0.0039459,0.0,,,,2026-05-01T21:32:46.203809,-0.3002,ENDED_NEG,1,0.5,,False,,False,,,,-0.0447,0.0369,True,-0.3636,-0.7714,35.76,44.98,0.01,-0.6017,-0.3636,0.0,0.58,-0.6549,10.8,-0.5206,,,,,,,,,,,,,,,,,,,,,,True,-0.5234,2026-05-01T21:30:15.847754,SIGNAL_LOST,True,2026-05-01T21:32:45.917162,-0.8021,2026-05-01T21:33:10.040159,-0.8072,,,2026-05-01T21:50:14.400319,-0.5943,-0.2953,4.57,-0.2953,4.57,2026-05-01T21:06:06,2026-05-01T21:50:14.401149,FL_REGIME_CHANGE L1,TAKER_FALLBACK,TAKER,True,
222,,DASHUSDT,SHORT,CLOSED,37.132,36.9,36.89,199.80806367500244,1.0,199.80806367500244,5.381020781940172,STRONG_BUY,0.6917,0.1984,28.55,23.9054,21.8878,0.2916,-0.2907,BEARISH,-0.3011,-0.1196,27.9817,25.1316,17.5,14.5,0.7268,0.8605,18.8,77.1,16.7,2.0176,2.0,HEALTHY_BEAR,BEAR_EXHAUSTED,11.232377974793858,33.818368075236826,0.5648,-0.1797,8.4e-05,0.035965451461500444,0.08935185008411654,0.125317301545617,1.1230795198644992,0.5620791769901953,0.7776237207799139,-0.5695296779058558,,36.82,0.0,0.6863,-0.4422,2026-05-01T21:16:40.317312,2026-05-01T21:02:39.148704,-0.1609,RECOVERED,2,1.0,,True,,False,,,,0.468,-0.4422,True,0.5618,-1.2964,43.76,0.0,18.05,-0.5962,-1.2695,0.5618,10.06,0.2386,10.06,0.2386,,,,2026-05-01T21:16:18.500914,,,,2026-05-01T21:18:05.211487,0.3733,2026-05-01T21:25:05.686534,0.2117,2026-05-01T21:25:07.719894,0.2117,2026-05-01T21:21:49.108341,0.2386,2026-05-01T21:21:50.124956,0.2386,2026-05-01T21:18:46.844296,0.3733,2026-05-01T21:18:46.844296,0.3733,False,,,,False,,,,,,,,,-0.327,3.43,-0.327,3.43,2026-05-01T20:57:27,2026-05-01T21:16:50.365354,TRAILING_STOP L2,MAKER,TAKER,True,
221,,FILUSDT,SHORT,CLOSED,0.916,0.921,0.921,199.80806367500244,1.0,199.80806367500244,218.131073881007,STRONG_BUY,0.4529,0.1399,27.45,26.639,24.0061,0.2031,-0.2027,BEARISH,-0.2062,-0.1196,27.9817,25.1316,17.5,14.5,0.7268,2.522,18.8,77.1,18.8,2.6329,3.0,HEALTHY_BEAR,HEALTHY_BULL,7.941398757018181,32.64500658222937,0.3001,-0.2461,8.4e-05,0.08991362865375109,0.09040442356998336,0.18031805222373445,-1.2709734216287705,-0.6360971615720529,0.0,-0.7453165938864634,,0.916,0.0,,,,2026-05-01T21:34:10.906914,-0.3306,ENDED_NEG,1,0.5,,False,,False,,,,-0.0954,0.0909,True,-0.5267,-1.0725,35.75,6.95,0.01,-0.6359,-0.5267,0.0,20.6,-0.6359,20.6,-0.6359,,,,,,,,,,,,,,,,,,,,,,True,-0.6361,2026-05-01T21:34:53.739561,SIGNAL_LOST,False,,,2026-05-01T21:33:10.038587,-0.5269,,,2026-05-01T21:50:14.063141,-0.6361,-0.5269,34.07,-0.3084,5.74,2026-05-01T20:57:25,2026-05-01T21:50:14.063936,FL_REGIME_CHANGE L1,TAKER_FALLBACK,TAKER,True,
220,,AAVEUSDT,SHORT,CLOSED,91.772,92.26,92.26,199.80806367500244,1.0,199.80806367500244,2.1772225044131375,STRONG_BUY,0.3567,0.1238,26.87,26.1068,23.5579,0.1856,-0.1852,BEARISH,-0.1693,-0.1172,25.1415,22.0714,14.4,18.1,0.6198,2.0904,20.8,75.0,32.2,2.5489,4.0,HEALTHY_BEAR,HEALTHY_BULL,10.427205779336674,40.739157777835594,0.2589,-0.1905,8.4e-05,0.035965451461500444,0.09039174671572024,0.1263571981772207,-1.1888417803308309,-0.5949918929520982,0.05909650002180291,-0.8021198840604947,,91.66,0.0,0.1876,-0.2107,2026-05-01T21:06:31.341134,2026-05-01T21:35:41.831142,-0.3183,ENDED_NEG,1,0.5,,False,,False,,,,-0.051,0.0765,True,-0.4858,-0.9434,35.36,9.06,0.02,-0.5948,-0.6165,0.0,0.59,-0.6492,25.84,-0.7909,,,,,,,,,,,,,,,,,,,,,,True,-0.5187,2026-05-01T21:27:56.590208,SIGNAL_LOST,True,2026-05-01T21:35:41.831166,-0.8021,2026-05-01T21:33:10.035726,-0.6931,,,2026-05-01T21:50:13.722117,-0.595,-0.1044,16.2,-0.1371,15.07,2026-05-01T20:55:36,2026-05-01T21:50:13.723208,FL_REGIME_CHANGE L1,MAKER,TAKER,True,
219,,WIFUSDT,SHORT,CLOSED,0.1905,0.1891,0.1889,199.51481355534105,1.0,199.51481355534105,1047.3218559335487,STRONG_BUY,0.5483,0.1453,28.58,27.883,26.6264,0.2836,-0.2828,BEARISH,-0.2362,-0.0891,19.8114,17.2958,19.4,23.0,0.8621,0.7799,27.1,58.3,7.1,1.2566,2.0,HEALTHY_BEAR,HEALTHY_BEAR,12.534873274094553,32.40843383116482,0.4004,-0.3289,0.001075,0.08978166609990347,0.08912185333066532,0.17890351943056879,1.2873470788764123,0.6452388451443634,0.8553070866141712,-0.3000682414698077,,0.1887,0.0,0.9104,-0.5214,2026-05-01T20:53:24.007789,2026-05-01T20:48:24.619632,0.0316,NEVER,2,1.0,,True,,False,,,,0.697,-0.5214,True,0.8024,0.015,40.84,0.68,41.66,0.0675,0.0675,0.8024,6.5,0.4874,4.21,0.5399,,,,2026-05-01T20:53:11.147438,,,,2026-05-01T21:18:01.079849,0.4874,2026-05-01T21:02:29.043797,0.3824,2026-05-01T21:02:47.250763,0.2775,2026-05-01T21:02:47.250763,0.2775,2026-05-01T21:02:47.250763,0.2775,2026-05-01T20:59:27.443680,0.4349,2026-05-01T20:59:18.341190,0.4349,False,,,,False,,,,,,,,,,,,,2026-05-01T20:45:18,2026-05-01T20:54:22.656279,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
218,,WIFUSDT,SHORT,SIGNAL_EXPIRED,0.1906,0.1906,0.1906,0.0,1.0,0.0,0.0,STRONG_BUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-01T20:43:24.709037,2026-05-01T20:43:24.709037,SIGNAL_EXPIRED:signal_flipped_SHORT_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
